#t		nrmu		nrmv
0.000000	13422.981012	572.295032
10.000000	39176.212652	397.846596
20.000000	38393.855666	244.969458
30.000000	36227.562555	173.225597
40.000000	33776.334272	172.438137
50.000000	31266.433089	217.857350
60.000000	28670.301327	289.125308
70.000000	26286.008242	370.722232
80.000000	23896.695194	455.464212
90.000000	21376.524287	536.407422
100.000000	18460.354041	606.564191
110.000000	14185.102822	656.447113
120.000000	4792.624358	649.703568
130.000000	3834.596434	507.995815
140.000000	3455.686639	371.213833
150.000000	3147.080291	269.919416
160.000000	2914.122905	196.044349
170.000000	2738.016934	143.077255
180.000000	2611.348739	105.801827
190.000000	2526.209939	80.181044
200.000000	2477.085311	63.116637
210.000000	2458.568889	52.250727
220.000000	2467.619335	45.806541
230.000000	2500.918518	42.461734
240.000000	2557.554127	41.248621
250.000000	2636.169994	41.475500
260.000000	2735.497695	42.661771
270.000000	2855.546803	44.484784
280.000000	2994.846974	46.738586
290.000000	3152.360646	49.301738
300.000000	3327.125545	52.110440
310.000000	3542.269616	55.153771
320.000000	3802.995967	58.525616
330.000000	4050.505410	62.227979
340.000000	4315.233006	66.259874
350.000000	4594.833814	70.641374
360.000000	4887.654701	75.390824
370.000000	5192.853182	80.520666
380.000000	5508.349208	86.037021
390.000000	5833.948903	91.938374
400.000000	6166.209803	98.212060
410.000000	6499.254249	104.817148
420.000000	6796.922896	111.533553
430.000000	7134.550983	117.567420
440.000000	7477.939164	123.529073
450.000000	7828.471135	129.604939
460.000000	8187.417440	135.821991
470.000000	8554.303333	142.194640
480.000000	8929.089426	148.730460
490.000000	9312.560443	155.432879
500.000000	9703.644617	162.303129
510.000000	10103.629834	169.340185
520.000000	10511.981231	176.543018
530.000000	10929.249726	183.911233
540.000000	11356.746466	191.446331
550.000000	11878.074040	199.168433
560.000000	12029.992822	207.060202
570.000000	12122.838619	214.643919
580.000000	12222.632069	221.505377
590.000000	12374.243582	227.402369
600.000000	12547.713596	232.258302
610.000000	12738.977601	236.015488
620.000000	12863.974539	238.573206
630.000000	13177.444946	240.479798
640.000000	13324.166071	243.587831
650.000000	13343.415885	247.422937
660.000000	13292.790261	251.273644
670.000000	13194.269473	254.489393
680.000000	13084.423477	256.493901
690.000000	12990.040244	257.249959
700.000000	12870.549033	256.757391
710.000000	12873.606222	254.606321
720.000000	12920.847364	252.393553
730.000000	13002.129186	250.733754
740.000000	13113.766747	249.788521
750.000000	13254.301070	249.603649
760.000000	13290.257442	250.099104
770.000000	13337.181645	251.042918
780.000000	13412.435788	252.245517
790.000000	13523.433339	253.580594
800.000000	13636.697102	254.976033
810.000000	13750.567714	256.350771
820.000000	13928.127241	257.617619
830.000000	14046.714264	259.205102
840.000000	14116.105559	261.367672
850.000000	14165.706459	263.738791
860.000000	14213.476096	265.958730
870.000000	14345.497942	267.839165
880.000000	14398.362867	269.486005
890.000000	14425.361574	270.676240
900.000000	14505.842599	271.677272
910.000000	14587.105122	272.907877
920.000000	14523.565377	274.287339
930.000000	14401.764797	275.467446
940.000000	14259.872500	276.033217
950.000000	14148.021823	275.898803
960.000000	14035.427981	275.381351
970.000000	13912.421960	274.334666
980.000000	13829.498160	272.257884
990.000000	13831.139901	269.508578
1000.000000	13877.964867	267.162586
1010.000000	13975.743321	265.499166
1020.000000	14076.815727	264.616448
1030.000000	14096.300400	264.434932
1040.000000	14137.331297	264.758936
1050.000000	14219.214449	265.446257
1060.000000	14369.301496	266.440958
1070.000000	14415.341909	267.636765
1080.000000	14398.716155	268.724028
1090.000000	14422.207729	269.471461
1100.000000	14460.704854	270.371767
1110.000000	14521.564965	271.437795
1120.000000	14510.257339	272.350795
1130.000000	14481.528080	272.672937
1140.000000	14503.136293	272.666191
1150.000000	14577.993846	272.892908
1160.000000	14665.940803	273.393054
1170.000000	14722.259137	274.061031
1180.000000	14684.734783	274.614109
1190.000000	14640.479408	275.104339
1200.000000	14588.426474	275.658705
1210.000000	14534.583532	276.144846
1220.000000	14483.821027	276.387176
1230.000000	14436.296511	276.205223
1240.000000	14470.179540	275.533274
1250.000000	14529.473287	275.132091
1260.000000	14607.726367	274.879219
1270.000000	14636.988893	274.614576
1280.000000	14631.821667	274.677024
1290.000000	14665.300494	274.964037
1300.000000	14647.586625	275.328686
1310.000000	14627.684914	275.582302
1320.000000	14546.298924	275.516910
1330.000000	14518.369579	274.932463
1340.000000	14522.750155	274.244885
1350.000000	14467.037995	273.620630
1360.000000	14431.334175	272.894537
1370.000000	14401.268801	272.197774
1380.000000	14414.787728	271.442706
1390.000000	14449.460967	270.901658
1400.000000	14517.701762	270.503235
1410.000000	14651.939255	270.365300
1420.000000	14834.992272	270.887589
1430.000000	14925.995361	272.134291
1440.000000	14956.296587	273.870748
1450.000000	14965.002679	275.783952
1460.000000	14966.343225	277.598621
1470.000000	14967.268399	279.090912
1480.000000	14972.023243	280.075055
1490.000000	15051.010477	280.427030
1500.000000	15094.913055	280.866018
1510.000000	15063.380513	281.654127
1520.000000	14949.724265	282.600639
1530.000000	14826.382089	283.334448
1540.000000	14741.156160	283.060370
1550.000000	14616.667629	281.659537
1560.000000	14468.553319	279.475552
1570.000000	14357.068432	276.869470
1580.000000	14291.916332	274.390750
1590.000000	14238.921231	272.345214
1600.000000	14197.423703	270.482281
1610.000000	14225.928087	268.515871
1620.000000	14325.241976	266.972579
1630.000000	14458.991314	266.340995
1640.000000	14617.537435	266.638911
1650.000000	14810.539238	267.778817
1660.000000	15058.245131	269.674298
1670.000000	15281.119880	272.280157
1680.000000	15391.971158	275.411561
1690.000000	15460.125823	278.764721
1700.000000	15554.633406	282.066270
1710.000000	15619.825649	285.172409
1720.000000	15527.176293	287.732057
1730.000000	15335.602900	289.177438
1740.000000	15156.371275	289.225467
1750.000000	14970.838940	288.412361
1760.000000	14850.246179	286.880440
1770.000000	14622.296825	284.514904
1780.000000	14409.583849	281.500721
1790.000000	14250.428623	278.466202
1800.000000	14136.171428	275.663935
1810.000000	14034.026661	273.043241
1820.000000	13988.476941	269.879341
1830.000000	14057.200756	266.663087
1840.000000	14183.439950	264.467705
1850.000000	14337.825402	263.586554
1860.000000	14513.189118	263.874788
1870.000000	14708.818846	265.137417
1880.000000	14934.454177	267.210733
1890.000000	15190.853384	269.974219
1900.000000	15479.836840	273.346072
1910.000000	15851.954082	277.293346
1920.000000	16090.773424	281.822585
1930.000000	16096.669970	286.610184
1940.000000	15978.389162	291.066188
1950.000000	15777.154524	294.554814
1960.000000	15543.043307	296.521482
1970.000000	15229.406549	296.498145
1980.000000	14879.704557	293.931850
1990.000000	14586.052723	289.657722
2000.000000	14299.957198	284.874669
2010.000000	14058.988241	279.883210
2020.000000	13881.349807	274.785912
2030.000000	13804.534658	269.677939
2040.000000	13842.785438	265.131034
2050.000000	13953.370221	261.947800
2060.000000	14113.680433	260.403401
2070.000000	14311.608892	260.497675
2080.000000	14514.834240	262.061120
2090.000000	14709.070333	264.565794
2100.000000	14951.858622	267.197180
2110.000000	15221.425128	270.290062
2120.000000	15562.431617	273.942863
2130.000000	15791.181023	278.120968
2140.000000	15936.149303	282.572157
2150.000000	16047.742074	287.003808
2160.000000	16133.225700	291.103553
2170.000000	16047.076463	294.512069
2180.000000	15838.982347	296.646743
2190.000000	15547.094935	297.094848
2200.000000	15201.246155	296.260978
2210.000000	14809.913684	294.088777
2220.000000	14404.085002	290.293834
2230.000000	14088.087171	284.677239
2240.000000	13882.489278	278.245976
2250.000000	13800.206176	271.965726
2260.000000	13838.508375	266.667601
2270.000000	13933.144216	262.716666
2280.000000	14079.788801	260.280624
2290.000000	14264.537024	259.405123
2300.000000	14487.705570	260.020375
2310.000000	14741.396995	261.937283
2320.000000	15052.280914	264.940240
2330.000000	15349.547189	268.911567
2340.000000	15515.392674	273.581021
2350.000000	15628.655981	278.582052
2360.000000	15699.860834	283.529156
2370.000000	15731.530327	287.716561
2380.000000	15726.453693	290.377427
2390.000000	15700.864570	291.672535
2400.000000	15676.313557	292.219628
2410.000000	15535.760691	292.414921
2420.000000	15306.434544	292.083100
2430.000000	15044.740428	290.857149
2440.000000	14777.300426	288.624545
2450.000000	14540.673797	285.454246
2460.000000	14328.102243	281.740172
2470.000000	14189.704439	277.552010
2480.000000	14159.434136	273.307450
2490.000000	14196.662621	269.733736
2500.000000	14292.198001	267.128506
2510.000000	14450.271828	265.676995
2520.000000	14661.251639	265.517993
2530.000000	14943.352086	266.668760
2540.000000	15117.621914	268.935052
2550.000000	15211.284818	271.878324
2560.000000	15268.729162	275.072256
2570.000000	15329.608302	278.130397
2580.000000	15319.666393	280.706539
2590.000000	15302.013271	282.365587
2600.000000	15248.219104	283.273991
2610.000000	15180.083203	283.969825
2620.000000	15115.018190	284.474628
2630.000000	15063.346141	284.652169
2640.000000	15056.922196	284.412011
2650.000000	15071.161444	283.581754
2660.000000	15047.242431	282.391929
2670.000000	14988.547458	281.563381
2680.000000	14896.018553	280.996534
2690.000000	14794.536016	280.446609
2700.000000	14717.908952	279.678713
2710.000000	14684.462419	278.517316
2720.000000	14753.499406	276.929623
2730.000000	14949.591248	275.679980
2740.000000	15071.254809	275.280860
2750.000000	15130.381033	275.793911
2760.000000	15155.677754	277.047043
2770.000000	15167.159584	278.613961
2780.000000	15132.143649	280.009929
2790.000000	15058.508186	280.716042
2800.000000	14959.375776	280.487515
2810.000000	14847.885914	279.910403
2820.000000	14760.439168	279.140736
2830.000000	14660.337337	278.077586
2840.000000	14604.729253	276.565878
2850.000000	14597.262415	274.875902
2860.000000	14667.159615	273.366252
2870.000000	14782.508433	272.612971
2880.000000	14934.983900	272.784065
2890.000000	15139.701425	273.886927
2900.000000	15262.854326	275.867451
2910.000000	15322.795621	278.486504
2920.000000	15324.197653	281.356159
2930.000000	15375.816248	283.614402
2940.000000	15420.288189	285.242977
2950.000000	15349.838097	286.360615
2960.000000	15258.849003	286.665125
2970.000000	15209.805890	286.243283
2980.000000	15185.833815	285.602043
2990.000000	15110.251400	284.812996
3000.000000	15016.684459	283.519177
3010.000000	14885.300226	282.076171
3020.000000	14744.411316	280.627319
3030.000000	14604.459787	279.008232
3040.000000	14491.454902	276.984764
3050.000000	14419.228344	274.660544
3060.000000	14417.890756	272.283851
3070.000000	14461.011145	270.409715
3080.000000	14533.499095	269.285735
3090.000000	14660.186501	268.931047
3100.000000	14818.885161	269.365212
3110.000000	14983.096042	270.517254
3120.000000	15181.809579	272.313539
3130.000000	15438.151636	274.727727
3140.000000	15712.305940	277.807871
3150.000000	15742.360150	281.386217
3160.000000	15674.630333	285.005820
3170.000000	15583.487730	288.248682
3180.000000	15498.724649	290.740813
3190.000000	15338.720491	292.116607
3200.000000	15143.753933	291.777482
3210.000000	14954.459790	289.299403
3220.000000	14808.652196	286.104721
3230.000000	14664.831724	283.137526
3240.000000	14533.480073	280.206446
3250.000000	14449.790186	277.165300
3260.000000	14422.618999	274.197929
3270.000000	14452.159517	271.725548
3280.000000	14512.916648	270.084600
3290.000000	14598.450001	269.280932
3300.000000	14705.339783	269.237647
3310.000000	14824.438898	269.859352
3320.000000	14968.017865	271.052858
3330.000000	15139.125961	272.750438
3340.000000	15382.213563	274.930744
3350.000000	15495.528165	277.547685
3360.000000	15531.392823	280.334608
3370.000000	15576.470538	283.050372
3380.000000	15609.303158	285.515230
3390.000000	15497.769794	287.386983
3400.000000	15349.375601	288.176123
3410.000000	15179.806213	287.776603
3420.000000	14989.429766	286.792072
3430.000000	14804.044648	285.311810
3440.000000	14630.047638	283.247845
3450.000000	14507.834543	280.502584
3460.000000	14437.009591	277.359318
3470.000000	14444.623510	274.230964
3480.000000	14497.469320	271.832875
3490.000000	14575.134341	270.408329
3500.000000	14675.220633	269.868161
3510.000000	14789.448842	270.097134
3520.000000	14924.564633	270.979192
3530.000000	15085.278104	272.424015
3540.000000	15310.517266	274.378699
3550.000000	15472.242098	276.829203
3560.000000	15519.260223	279.549660
3570.000000	15521.634128	282.238895
3580.000000	15503.431306	284.631358
3590.000000	15469.710896	286.457403
3600.000000	15379.114718	287.400248
3610.000000	15246.968620	287.164307
3620.000000	15061.141119	286.295767
3630.000000	14873.563727	284.994306
3640.000000	14695.760845	283.193503
3650.000000	14556.598225	280.758341
3660.000000	14465.426029	277.905967
3670.000000	14451.650909	274.971019
3680.000000	14483.674213	272.548113
3690.000000	14549.104018	270.888001
3700.000000	14643.246606	270.058153
3710.000000	14754.218982	270.038639
3720.000000	14881.660074	270.712953
3730.000000	15034.493804	271.979799
3740.000000	15229.272158	273.769994
3750.000000	15442.620883	276.074124
3760.000000	15511.515972	278.739358
3770.000000	15524.361309	281.461120
3780.000000	15507.608855	283.968692
3790.000000	15491.833538	285.988137
3800.000000	15405.150646	287.235024
3810.000000	15289.539959	287.324432
3820.000000	15118.624219	286.594007
3830.000000	14929.182793	285.423703
3840.000000	14747.965737	283.784619
3850.000000	14590.831094	281.546808
3860.000000	14486.605566	278.779238
3870.000000	14450.585133	275.807442
3880.000000	14470.658696	273.191057
3890.000000	14526.163759	271.297023
3900.000000	14612.890754	270.215162
3910.000000	14720.491290	269.964600
3920.000000	14840.684515	270.443466
3930.000000	14985.912536	271.541859
3940.000000	15160.355533	273.180094
3950.000000	15399.827121	275.332202
3960.000000	15498.885388	277.920285
3970.000000	15524.193771	280.656183
3980.000000	15514.441341	283.255849
3990.000000	15503.460868	285.448298
4000.000000	15431.633238	286.964536
4010.000000	15329.730807	287.426914
4020.000000	15175.357288	286.866905
4030.000000	14985.214328	285.824963
4040.000000	14800.944684	284.336181
4050.000000	14630.086275	282.296606
4060.000000	14514.218315	279.640714
4070.000000	14453.472952	276.688527
4080.000000	14460.300605	273.903466
4090.000000	14506.070815	271.776878
4100.000000	14584.441298	270.445829
4110.000000	14686.748627	269.954216
4120.000000	14802.196638	270.228173
4130.000000	14939.861584	271.151319
4140.000000	15103.494245	272.634819
4150.000000	15336.089288	274.631183
4160.000000	15480.064382	277.114385
4170.000000	15520.995505	279.838614
4180.000000	15520.127233	282.505795
4190.000000	15502.497327	284.849403
4200.000000	15460.950514	286.600774
4210.000000	15367.669223	287.427982
4220.000000	15228.723679	287.099341
4230.000000	15042.053594	286.186720
4240.000000	14855.077880	284.839223
4250.000000	14678.465581	282.980630
4260.000000	14544.712268	280.481855
4270.000000	14460.780229	277.590710
4280.000000	14452.913644	274.678720
4290.000000	14488.732958	272.328531
4300.000000	14557.478432	270.753397
4310.000000	14653.807700	270.012109
4320.000000	14765.842560	270.070385
4330.000000	14895.891099	270.810431
4340.000000	15051.355695	272.134143
4350.000000	15256.749707	273.977028
4360.000000	15453.486678	276.330109
4370.000000	15514.670267	279.014954
4380.000000	15523.929473	281.726847
4390.000000	15505.738800	284.198015
4400.000000	15486.137064	286.154944
4410.000000	15399.734117	287.305936
4420.000000	15275.563567	287.285690
4430.000000	15099.098428	286.510139
4440.000000	14910.054747	285.296739
4450.000000	14729.847245	283.603589
4460.000000	14577.800262	281.295750
4470.000000	14476.978290	278.485805
4480.000000	14449.959192	275.507753
4490.000000	14474.444507	272.950969
4500.000000	14533.442605	271.135875
4510.000000	14622.872906	270.141589
4520.000000	14731.718742	269.973238
4530.000000	14854.217798	270.521496
4540.000000	15002.032085	271.679359
4550.000000	15182.254123	273.370648
4560.000000	15415.371616	275.575984
4570.000000	15503.629373	278.193274
4580.000000	15524.747179	280.927308
4590.000000	15512.519288	283.499492
4600.000000	15501.904431	285.637053
4610.000000	15424.541458	287.069052
4620.000000	15317.887558	287.411325
4630.000000	15156.324190	286.795281
4640.000000	14965.900552	285.711520
4650.000000	14782.516087	284.172153
